1344011706725519361 2020-12-30 04:05:36 +0800 <wMNhyaRVsIOCywu> @GKesarios τα συλλυπητηρια μου να ζησετε για να την θυμαστε.
1343787495318700033 2020-12-29 13:14:39 +0800 <wMNhyaRVsIOCywu> ΠΕΡΙ ΕΝΩΣΕΩΣ ΤΟΥ "ΧΩΡΟΥ"  https://t.co/a6Eu1pWYp6 μέσω @korina13
1313304401453494272 2020-10-06 10:25:43 +0800 <wMNhyaRVsIOCywu> Ο αιμάτινος κύκλος της Αριστερής τρομοκρατίας -  https://t.co/j3DIn3lPaL  https://t.co/9CSQ0rhGr6
1312960702169206784 2020-10-05 11:39:59 +0800 <wMNhyaRVsIOCywu> 4,5 ΚΑΙ 6 ΟΚΤΩΒΡΙΟΥ 1941: Η ΣΦΑΓΗ ΤΩΝ ΕΛΛΗΝΩΝ ΑΠΟ ΤΟΥΣ ΒΟΥΛΓΑΡΟΥΣ ΚΑΤΑΚΤΗΤΕΣ ΣΤΟΥΣ ΦΙΛΙΠΠΟΥΣ ΚΑΒΑΛΑΣ ΜΑΚΕΔΟΝΙΑΣ  https://t.co/k27eunuFq9 μέσω @korina13
1312958534607409153 2020-10-05 11:31:22 +0800 <wMNhyaRVsIOCywu> ΔΕΝ ΜΑΣ ΣΥΓΧΩΡΟΥΝ ΤΟ ΟΤΙ ΔΕΝ ΣΥΜΒΙΒΑΣΤΗΚΑΜΕ! - ΑΡΘΡΟ ΤΟΥ Ν.Γ. ΜΙΧΑΛΟΛΙΑΚΟΥ  https://t.co/UbtAojFMwi μέσω @korina13
1312957498551406593 2020-10-05 11:27:15 +0800 <wMNhyaRVsIOCywu> Α, ΩΣΤΕ ΤΕΛΙΚΑ ΔΕΝ ΤΗΝ ΚΑΘΥΣΤΕΡΗΣΕ Ο ΣΥΡΙΖΑ ΤΗΝ ΔΙΚΗ ΤΗΣ ΧΡΥΣΗΣ ΑΥΓΗΣ, ΜΩΡΗ ΡΟΜΠΕΣ «ΕΘΝΙΚΟΦΡΟΝΕΣ»;  https://t.co/mTAdv4n9VS μέσω @korina13
1312956990885433345 2020-10-05 11:25:14 +0800 <wMNhyaRVsIOCywu> «ΚΥΡΙΕ, ΔΙΑΦΥΛΑΤΤΕ ΤΟΝ ΦΥΡΕΡ»! ΠΟΙΟΣ ΤΟ ΕΙΠΕ; Ο ΠΑΤΕΡΑΣ ΤΟΥ Ν. ΜΙΧΑΛΟΛΙΑΚΟΥ Ή Ο ΠΑΤΕΡΑΣ ΥΠΟΥΡΓΟΥ ΤΗΣ ΝΔ;  https://t.co/VFeceoJ35l μέσω @korina13
1312956406060978178 2020-10-05 11:22:55 +0800 <wMNhyaRVsIOCywu> ΑΛΗΘΕΙΑ, ΠΟΙΟΝ ΔΙΚΗΓΟΡΟ ΖΗΤΗΣΕ Ο «ΧΑΣΑΠΗΣ» ΤΗΣ ΚΡΗΤΗΣ ΜΠΡΟΙΕΡ ΟΤΑΝ ΣΥΝΕΛΗΦΘΗ; ΤΟΝ ΠΑΤΕΡΑ ΤΟΥ Ν. ΜΙΧΑΛΟΛΙΑΚΟΥ Ή ΤΟΝ ΠΑΤΕΡΑ ΤΟΥ ΚΟΥΛΗ ΜΗΤΣΟΤΑΚΗ;  https://t.co/orsS12rrLj μέσω @korina13
1312955979781361666 2020-10-05 11:21:13 +0800 <wMNhyaRVsIOCywu> ΟΤΑΝ Η ΘΕΙΑ ΤΟΥ ΚΟΥΛΗ ΜΗΤΣΟΤΑΚΗ ΥΠΟΔΕΧΟΤΑΝ ΜΕ ΑΝΘΟΔΕΣΜΗ ΚΑΙ ΠΡΟΣΦΩΝΟΥΣΕ ΓΕΡΜΑΝΙΣΤΙ ΤΟΝ ΔΥΝΑΣΤΗ ΤΗΣ ΚΡΗΤΗΣ, ΣΤΡΑΤΗΓΟ ΑΝΤΡΕ!  https://t.co/M1zJIKMgro μέσω @korina13
1312942660735336448 2020-10-05 10:28:18 +0800 <wMNhyaRVsIOCywu> Χρυσή Αυγή - Απάντηση στα ψέματα -  https://t.co/j3DIn3lPaL  https://t.co/zvCTsYdZvy
1312941948408397831 2020-10-05 10:25:28 +0800 <wMNhyaRVsIOCywu> Γιουβάλ Νώε Χαράρι: “Τα έθνη και οι θρησκείες είναι θαμμένα από καιρό” -  https://t.co/j3DIn3lPaL  https://t.co/WleOhjPS7c
1312941566995165190 2020-10-05 10:23:57 +0800 <wMNhyaRVsIOCywu> Ο φόρος για το τσάι, η αμερικανική επανάσταση και το 1821 -  https://t.co/j3DIn3lPaL  https://t.co/bZjqvWzeP9
1312941140778332162 2020-10-05 10:22:15 +0800 <wMNhyaRVsIOCywu> Οι Εθνικιστές της Χρυσής Αυγής και οι «σοβαρές πατριωτικές δυνάμεις» -  https://t.co/j3DIn3lPaL  https://t.co/JLQheOPErF
1312940495329517568 2020-10-05 10:19:41 +0800 <wMNhyaRVsIOCywu> Δεν αγοράζω τίποτε τουρκικό! -  https://t.co/j3DIn3lPaL  https://t.co/nqzNTegZlr
1312940254144462851 2020-10-05 10:18:44 +0800 <wMNhyaRVsIOCywu> Οι ΜΚΟ, ο Πρετεντέρης και η κυβέρνηση Μητσοτάκη -  https://t.co/j3DIn3lPaL  https://t.co/785hdRHIv8
1312939929438224385 2020-10-05 10:17:27 +0800 <wMNhyaRVsIOCywu> Στο πλευρό της Αρμενίας το Ιράν -  https://t.co/j3DIn3lPaL  https://t.co/D1jOGEuEc5
1312939326100123648 2020-10-05 10:15:03 +0800 <wMNhyaRVsIOCywu> Ποιος θα γινόταν πρωθυπουργός στην Ελλάδα αν κέρδιζε τον πόλεμο η Γερμανία; -  https://t.co/j3DIn3lPaL  https://t.co/NbP1rybo9G
1312936034544635904 2020-10-05 10:01:58 +0800 <wMNhyaRVsIOCywu> Κανένας δεν είχε το θάρρος να δημοσιεύσει την απάντηση της Χρυσής Αυγής στην νέα εκστρατεία λάσπης -  https://t.co/j3DIn3lPaL  https://t.co/5AkHESDSQf
1312607887991156737 2020-10-04 12:18:02 +0800 <wMNhyaRVsIOCywu> Ο ΛΑΪΚΟΣ ΕΘΝΙΚΙΣΜΟΣ ΟΛΩΝ ΤΩΝ ΕΛΛΗΝΩΝ  https://t.co/zEo27M84gS μέσω @korina13
1312606116560470018 2020-10-04 12:10:59 +0800 <wMNhyaRVsIOCywu> ΧΟΥΝΤΑΡΑ! ΑΠΑΓΟΡΕΥΟΥΝ ΣΤΟΥΣ ΓΙΑΤΡΟΥΣ ΝΑ ΕΚΦΡΑΖΟΥΝ ΜΗ… ΥΓΕΙΟΝΟΜΙΚΑ ΟΡΘΕΣ ΑΠΟΨΕΙΣ ΓΙΑ ΤΟΝ ΚΟΡΟΪΔΟΪΟ!  https://t.co/wmZcWNTuGD μέσω @korina13
1312605710082076673 2020-10-04 12:09:22 +0800 <wMNhyaRVsIOCywu> Ο ΓΙΟΣ ΤΟΥ «ΣΚΥΛΟΥ ΤΩΝ ΕΣ-ΕΣ» ΑΠΑΙΤΕΙ «ΑΜΕΙΛΙΚΤΗ ΤΙΜΩΡΙΑ» ΤΟΥ «ΝΑΖΙΣΤΙΚΟΥ ΜΟΡΦΩΜΑΤΟΣ» ΤΗΣ ΧΡΥΣΗΣ ΑΥΓΗΣ!  https://t.co/YUBMTjlP4N μέσω @korina13
1312604738358308864 2020-10-04 12:05:31 +0800 <wMNhyaRVsIOCywu> ΜΗΤΣΟΤΑΚΗ ΚΑΘΑΡΜΑ! Η ΕΠΟΜΕΝΗ ΑΠΟΣΤΟΛΗ ΤΟΥ ORUC REIS ΘΑ ΕΙΝΑΙ ΣΤΗΝ… ΚΡΗΤΗ! ΘΑ ΓΙΝΟΥΝ ΚΑΙ ΓΕΩΤΡΗΣΕΙΣ!  https://t.co/4sJspxqPP4 μέσω @korina13
1312604444933132289 2020-10-04 12:04:21 +0800 <wMNhyaRVsIOCywu> «ΕΛΒΕΤΙΑ» Η ΕΛΛΑΣ! ΟΥΤΕ ΟΙ ΑΝΕΡΓΟΙ ΔΕΝ ΕΝΔΙΑΦΕΡΟΝΤΑΙ ΓΙΑ ΤΗΝ ΑΝΕΡΓΙΑ ΤΟΥΣ ΚΑΙ ΔΟΞΑΖΟΥΝ ΤΟΝ… ΜΩΥΣΗ ΚΑΙ ΤΗΝ… ΥΠΕΡΚΟΜΨΗ!  https://t.co/QX2wxFJK9S μέσω @korina13
1312604029445431297 2020-10-04 12:02:42 +0800 <wMNhyaRVsIOCywu> ΑΤΕΝΙΖΟΝΤΑΣ ΤΗΝ ΟΡΕΙΝΗ ΕΛΛΑΔΑ ΠΟΥ ΕΡΗΜΩΝΕΙ  https://t.co/KxGYDb2027 μέσω @korina13
1312586893767380994 2020-10-04 10:54:36 +0800 <wMNhyaRVsIOCywu> Ο μεγάλος διωγμός των Ελλήνων από τον Στάλιν και ένα βιβλίο που δεν εκδόθηκε ποτέ στα Ελληνικά -  https://t.co/j3DIn3lPaL  https://t.co/HJEmWEsLTL
1312586104923721729 2020-10-04 10:51:28 +0800 <wMNhyaRVsIOCywu> Συνέδριο της Europol εναντίον του “ακροδεξιού εξτρεμισμού” και αναφορά στην Χρυσή Αυγή -  https://t.co/j3DIn3lPaL  https://t.co/T2YzvO3HTG
1312585615406518273 2020-10-04 10:49:32 +0800 <wMNhyaRVsIOCywu> Στο πλευρό των “Μακεδονομάχων” της ΝΔ η Φώφη ψηφίζει τις συμφωνίες με τα Σκόπια -  https://t.co/j3DIn3lPaL  https://t.co/OU59tDXkGQ
1312585255858114560 2020-10-04 10:48:06 +0800 <wMNhyaRVsIOCywu> Διεθνής Αμνηστία κατά Χρυσής Αυγής -  https://t.co/j3DIn3lPaL  https://t.co/ZIzSbFCyQI
1312584824381747200 2020-10-04 10:46:23 +0800 <wMNhyaRVsIOCywu> Όλη η Αλήθεια για τον διορισμό της Ελένης Ζαρούλια - Απάντηση στην λάσπη -  https://t.co/j3DIn3lPaL  https://t.co/rTnZ5yWHEq
1312583411605831689 2020-10-04 10:40:46 +0800 <wMNhyaRVsIOCywu> Απαγορεύουν στους γιατρούς να εκφράζουν μη... υγειονομικά ορθές απόψεις για τον κορωνοϊό! -  https://t.co/j3DIn3lPaL  https://t.co/YSxGmbcoaE
1312583022592622593 2020-10-04 10:39:13 +0800 <wMNhyaRVsIOCywu> Η κόκκινη τρομοκρατία είναι εδώ: Νέα στοιχεία για την δολοφονία του Μάνου και του Γιώργου στο Νέο Ηράκλειο -  https://t.co/j3DIn3lPaL  https://t.co/oss6jIKKxU
1312582507477467145 2020-10-04 10:37:11 +0800 <wMNhyaRVsIOCywu> Τι κρύβεται πίσω από τις “Μάσκες”: “Covid-19: The Great Reset” -  https://t.co/j3DIn3lPaL  https://t.co/W9i0JoZ5cR
1312582130007003139 2020-10-04 10:35:41 +0800 <wMNhyaRVsIOCywu> Ιδού ο μέγας "Μακεδονομάχος" που έλεγε προ ετών ότι η Μακεδονία δεν είναι μόνο Ελληνική! -  https://t.co/j3DIn3lPaL  https://t.co/K2HDovVAm9
1312581772597694464 2020-10-04 10:34:15 +0800 <wMNhyaRVsIOCywu> Η Επιτροπή GREECE 2021 έκανε το θαύμα της και πάλι! -  https://t.co/j3DIn3lPaL  https://t.co/TkiUoyU0jp
1312233862420889600 2020-10-03 11:31:47 +0800 <wMNhyaRVsIOCywu> ΜΑΣΚΕΣ ΚΑΙ ΜΑΣΚΑΡΑΔΕΣ  https://t.co/2LllpmK6N5 μέσω @korina13
1312232476245454854 2020-10-03 11:26:17 +0800 <wMNhyaRVsIOCywu> ΟΥΑΟΥ! Η ΑΡΜΕΝΙΑ ΑΠΕΣΥΡΕ ΤΟΝ ΠΡΕΣΒΕΥΤΗ ΤΗΣ ΣΤΟ ΙΣΡΑΗΛ, ΓΙΑΤΙ ΟΠΛΙΖΕΙ ΤΟΥΣ ΑΖΕΡΟΥΣ! ΜΑ ΠΩΣ; ΔΕΝ ΕΙΝΑΙ ΤΟ ΙΣΡΑΗΛ… ΘΑΝΑΣΙΜΟΣ ΕΧΘΡΟΣ ΤΗΣ ΤΟΥΡΚΙΑΣ;  https://t.co/glJc8kfkMZ μέσω @korina13
1312232233089015808 2020-10-03 11:25:19 +0800 <wMNhyaRVsIOCywu> ΒΑΛΤΕ ΤΩΡΑ ΠΟΥ ΓΥΡΙΖΕΙ! ΚΑΙΝΟΥΡΓΙΟ «ΑΚΡΟΔΕΞΙΟ»… ΦΥΝΤΑΝΙ ΣΤΗΝ ΝΟΥΔΟΥΛΑ! ΚΑΙ… ΤΟΥΡΚΟΦΑΓΟΣ ΚΑΙ… ΣΚΟΠΙΑΝΟΦΑΓΟΣ!  https://t.co/z0gJlKrxXQ μέσω @korina13
1312231664999956480 2020-10-03 11:23:03 +0800 <wMNhyaRVsIOCywu> ΝΕΑ ΜΕΓΑΛΗ… ΕΠΙΤΥΧΙΑ ΤΩΝ ΚΟΥΛΗΔΩΝ – «ΧΑΣΤΟΥΚΙ» ΣΤΟΝ ΕΡΝΤΟΓΑΝ! Ο ΟΗΕ ΑΝΑΓΝΩΡΙΣΕ ΚΑΙ ΕΠΙΣΗΜΩΣ ΤΟ ΤΟΥΡΚΟ-ΛΙΒΥΚΟ ΜΝΗΜΟΝΙΟ!  https://t.co/XM42MLtC7J μέσω @korina13
1312231301576036352 2020-10-03 11:21:37 +0800 <wMNhyaRVsIOCywu> ΓΕΝΝΗΘΗΚΑΝ ΓΙΑ ΤΗΝ ΚΑΤΑΣΤΡΟΦΗ! Ο ΜΠΟΥΜΠΟΥΚΟΣ ΠΡΟΑΝΑΓΓΕΛΛΕΙ ΚΛΕΙΣΙΜΟ ΤΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ ΕΣΤΙΑΣΗΣ ΑΠΟ ΤΙΣ 10!  https://t.co/x1u6R3UDl5 μέσω @korina13
1312207850622513152 2020-10-03 09:48:25 +0800 <wMNhyaRVsIOCywu> Και υπουργοί των Σκοπίων μαζί με Πομπέο και Δένδια στην Θεσσαλονίκη… -  https://t.co/j3DIn34dMb  https://t.co/1Pdib97xaA
1312207564235390976 2020-10-03 09:47:17 +0800 <wMNhyaRVsIOCywu> Οι μπολσεβίκοι της Γενιάς του Πολυτεχνείου κατά της Χρυσής Αυγής -  https://t.co/j3DIn34dMb  https://t.co/Xv9JLa0XMp
1312207195287687168 2020-10-03 09:45:49 +0800 <wMNhyaRVsIOCywu> Πακιστανοί πολεμούν στο πλευρό των Αζέρων κατά της Αρμενίας -  https://t.co/j3DIn34dMb  https://t.co/Avf8cNg264
1312206823588458497 2020-10-03 09:44:21 +0800 <wMNhyaRVsIOCywu> Ελληνική Αυγή Π.Κ.Μ.: Κατάθεση ψηφίσματος υπέρ της Αρμενίας -  https://t.co/j3DIn34dMb  https://t.co/rVNASCVL6W
1312206380305014785 2020-10-03 09:42:35 +0800 <wMNhyaRVsIOCywu> Στρατηγικής σημασίας η συμμαχία του Αζερμπαϊτζάν με το Ισραήλ -  https://t.co/j3DIn34dMb  https://t.co/hYy5fE4z52
1312205927173431296 2020-10-03 09:40:47 +0800 <wMNhyaRVsIOCywu> Ποιος είναι ο Επίτροπος για τα ανθρώπινα δικαιώματα του Συμβουλίου της Ευρώπης, Νιλς Μούιζνιεκς; -  https://t.co/j3DIn34dMb  https://t.co/PexPgQBZhG
1312205466630455296 2020-10-03 09:38:57 +0800 <wMNhyaRVsIOCywu> Η μεγάλη απάτη των τηλεφωνικών δημοσκοπήσεων και ένας “νταβατζής”    -  https://t.co/j3DIn34dMb  https://t.co/cNDPKRhG6x
1312205141961973760 2020-10-03 09:37:40 +0800 <wMNhyaRVsIOCywu> Τι θέλει η Τουρκία και οι ΗΠΑ: Θράκη και Κρήτη ο στόχος τους!  -  https://t.co/j3DIn34dMb  https://t.co/A4yW8zAJsf
1312204717334831105 2020-10-03 09:35:58 +0800 <wMNhyaRVsIOCywu> Στέλεχος ΝΔ: Να ζητήσουμε συγγνώμη από τον ΣΥΡΙΖΑ και να τον ευχαριστήσουμε για την Συμφωνία των Πρεσπών! -  https://t.co/j3DIn34dMb  https://t.co/PEtDi9npLT
1311875541402869760 2020-10-02 11:47:57 +0800 <wMNhyaRVsIOCywu> Η ΧΡΥΣΗ ΑΥΓΗ ΣΤΟ ΑΠΟΣΠΑΣΜΑ ΚΑΙ ΣΙΩΠΗ ΑΠΟ ΤΟΥΣ ΠΑΤΡΙΩΤΕΣ  https://t.co/ZcFENjmfVM μέσω @korina13
1311875131271192577 2020-10-02 11:46:19 +0800 <wMNhyaRVsIOCywu> ΠΙΣΩ ΞΕΦΤΙΛΑ! ΠΑΡΑΤΡΑΒΗΞΕ Η ΚΟΡΟΙΔΙΑ ΜΕ ΤΟΝ ΜΠΟΓΔΑΝΟ!  https://t.co/tAtLMhNxGt μέσω @korina13
1311874792186933250 2020-10-02 11:44:58 +0800 <wMNhyaRVsIOCywu> ΑΦΗΝΙΑΣΜΕΝΟΣ ΤΡΑΜΠΟΥΚΟΣ ΤΟΥ ΜΗΤΣΟΤΑΚΗ ΕΠΙΤΕΘΗΚΕ ΣΕ ΑΓΩΝΙΖΟΜΕΝΟΥΣ ΜΑΘΗΤΕΣ ΣΤΗΝ ΠΑΤΡΑ! (ΒΙΝΤΕΟ)  https://t.co/nwuI7taTlm μέσω @korina13
1311874091150913537 2020-10-02 11:42:11 +0800 <wMNhyaRVsIOCywu> ΕΞΩ ΟΙ ΜΑΣΚΟΦΟΡΟΙ ΤΗΣ ΚΝΕ ΑΠΟ ΤΑ ΣΧΟΛΕΙΑ! ΝΑ ΠΑΝΕ ΑΛΛΟΥ ΝΑ ΕΦΑΡΜΟΣΟΥΝ ΤΑ… ΥΓΕΙΟΝΟΜΙΚΑ ΠΡΩΤΟΚΟΛΛΑ ΤΗΣ ΧΟΥΝΤΑΣ!  https://t.co/YSLlmyjSqH μέσω @korina13
1311873643920666624 2020-10-02 11:40:24 +0800 <wMNhyaRVsIOCywu> ΞΕΦΤΙΛΕΣ! Η… «ΛΑΜΨΗ» ΤΗΣ ΜΑΡΕΒΑΣ «ΣΤΟ ΓΛΥΚΟ ΚΡΗΤΙΚΟ ΔΕΙΛΙΝΟ» ΚΑΙ Η… «ΜΕΓΑΛΕΙΩΔΗΣ ΤΑΠΕΙΝΟΤΗΤΑ ΤΟΥ ΖΕΥΓΟΥΣ ΜΗΤΣΟΤΑΚΗ»  https://t.co/WKLeLuBNKN μέσω @korina13
1311856525309341697 2020-10-02 10:32:23 +0800 <wMNhyaRVsIOCywu> Η Φιλική Εταιρεία στο απόσπασμα! -  https://t.co/j3DIn3lPaL  https://t.co/h6VL0DMh3c
1311855158536658944 2020-10-02 10:26:57 +0800 <wMNhyaRVsIOCywu> Το Μέτωπο Νεολαίας της ΧΡΥΣΗΣ ΑΥΓΗΣ στηρίζει τον αγώνα των Αρμενίων! -  https://t.co/j3DIn3lPaL  https://t.co/fUUbfkSYeA
1311854524743770114 2020-10-02 10:24:26 +0800 <wMNhyaRVsIOCywu> Νέο ΟΧΙ από Αγγλία για την επιστροφή των γλυπτών του Παρθενώνα -  https://t.co/j3DIn3lPaL  https://t.co/N6BTxTi4Cy
1311854075244404742 2020-10-02 10:22:39 +0800 <wMNhyaRVsIOCywu> Οι Έλληνες Ιατροί στην υπηρεσία του πολίτη -  https://t.co/j3DIn3lPaL  https://t.co/e6Reztx91l
1311853768229740544 2020-10-02 10:21:26 +0800 <wMNhyaRVsIOCywu> Για τον Μητσοτάκη η κλεφτουριά του 1821 εμπνεύστηκε από την… Αμερικανική Επανάσταση! -  https://t.co/j3DIn3lPaL  https://t.co/t1UkA86V43
1311853367484919808 2020-10-02 10:19:50 +0800 <wMNhyaRVsIOCywu> Σεπτέμβριος 2014: “Άκου Αρχηγέ και άκου το καλά...” (Βίντεο) -  https://t.co/j3DIn3lPaL  https://t.co/7SiXN1T7PG
1311852867297390593 2020-10-02 10:17:51 +0800 <wMNhyaRVsIOCywu> Προχωρεί η αποστρατιωτικοποίηση των νήσων παρά τις διαψεύσεις… -  https://t.co/j3DIn3lPaL  https://t.co/QohbTIJoRf
1311852551420116998 2020-10-02 10:16:35 +0800 <wMNhyaRVsIOCywu> Το αιώνιο φως της Ακροπόλεως και το σκοτάδι της εξουσίας… -  https://t.co/j3DIn3lPaL  https://t.co/kTdDY71Fwt
1311851951345274885 2020-10-02 10:14:12 +0800 <wMNhyaRVsIOCywu> Ο “δεξιός” Δήμος Αθηναίων στο πλευρό των κομμουνιστών κατά της Χρυσής Αυγής -  https://t.co/j3DIn3lPaL  https://t.co/jWApTFCqZh
1311851585169952768 2020-10-02 10:12:45 +0800 <wMNhyaRVsIOCywu> Δεν αλλάζει το Δουβλίνο. Εδώ θα μένουν οι λαθρομετανάστες -  https://t.co/j3DIn3lPaL  https://t.co/M9pJEcaiTS
1311851066594594816 2020-10-02 10:10:41 +0800 <wMNhyaRVsIOCywu> Μάσκες και μασκαράδες -  https://t.co/j3DIn3lPaL  https://t.co/CQcgIytqs0
1311533524500000768 2020-10-01 13:08:54 +0800 <wMNhyaRVsIOCywu> ΑΛΗΘΕΙΑ, ΓΙΑΤΙ Η CIA ΕΠΕΤΡΕΠΕ ΣΤΟ… ΑΝΤΙΑΜΕΡΙΚΑΝΙΚΟ ΚΚΕ ΝΑ ΤΑ ΚΟΝΟΜΑΕΙ ΧΟΝΤΡΑ ΣΤΗΝ ΠΟΛΩΝΙΑ;  https://t.co/tZX8g5ZXXK μέσω @korina13
1311532994373521412 2020-10-01 13:06:47 +0800 <wMNhyaRVsIOCywu> ΤΗΣ ΚΟΝΤΗΣ Ψ… ΟΙ ΜΠΟΥΡΓΚΕΣ ΚΑΙ ΤΑ ΝΙΚΑΜΠ ΤΗΣ ΦΤΑΙΝΕ! ΙΣΑ ΡΕ ΜΠΟΓΔΑΝΕ, ΦΙΡΦΙΡΗ!  https://t.co/gE0St7Q40j μέσω @korina13
1311532625090277376 2020-10-01 13:05:19 +0800 <wMNhyaRVsIOCywu> ΤΡΩΝΕ, ΤΡΩΝΕ ΚΑΙ ΔΕ ΧΟΡΤΑΙΝΟΥΝ ΜΕ ΤΙΠΟΤΑ ΟΙ «ΕΘΝΙΚΟΦΡΟΝΕΣ»! 52.500 ΕΥΡΩ ΓΙΑ ΤΗΝ ΑΝΤΙΓΡΑΦΗ ΤΩΝ ΣΗΜΑΤΩΝ ΤΗΣ ΙΤΑΛΙΚΗΣ ΤΗΛΕΟΡΑΣΗΣ!  https://t.co/3LEUbzUcHY μέσω @korina13
1311532288405057538 2020-10-01 13:03:59 +0800 <wMNhyaRVsIOCywu> ΜΙΑ ΕΙΚΟΝΑ-ΧΙΛΙΕΣ ΛΕΞΕΙΣ: ΔΕ ΜΑΥΡΙΣΑΝ ΑΠ’ ΤΟΝ ΗΛΙΟ! ΕΞ’ ΑΦΡΙΚΗΣ ΟΛΟΙ ΟΙ ΜΑΘΗΤΕΣ ΤΟΥ ΔΗΜΟΤΙΚΟΥ ΣΧΟΛΕΙΟΥ ΤΗΛΟΥ!  https://t.co/Y03OviQSoL μέσω @korina13
1311531371362385922 2020-10-01 13:00:20 +0800 <wMNhyaRVsIOCywu> ΠΑΙΔΕΙΑ ΚΑΙ ΥΓΕΙΑ - ΕΘΝΙΚΗ ΚΑΙ ΟΧΙ ΠΟΛΙΤΙΚΗ ΟΡΘΟΤΗΤΑ  https://t.co/dx3MBNl1jo μέσω @korina13
1311530116514746369 2020-10-01 12:55:21 +0800 <wMNhyaRVsIOCywu> ΒΡΕ ΤΟΝ ΓΙΟ ΤΟΥ ΚΟΥΛΗ, ΠΟΥ ΕΙΝΑΙ ΦΑΝΤΑΡΟΣ ΣΤΟΝ ΕΒΡΟ ΑΛΛΑ –ΟΛΩΣ ΤΥΧΑΙΩΣ!- ΕΧΘΕΣ ΕΘΕΑΘΗ ΣΤΑ... ΧΑΝΙΑ!  https://t.co/XIoFlqn3ua μέσω @korina13
1311529722770325504 2020-10-01 12:53:47 +0800 <wMNhyaRVsIOCywu> ΠΡΟΣΟΧΗ, ΔΕΝ ΕΙΝΑΙ ΠΛΑΚΑ! ΤΟ «ΕΠΙΤΕΛΙΚΟ» ΚΡΑΤΟΣ… ΕΧΑΣΕ 2.000 «ΠΡΟΣΦΥΓΑΚΙΑ» ΣΤΗΝ ΛΕΣΒΟ!  https://t.co/SMWr3rXPSe μέσω @korina13
1311529378556379137 2020-10-01 12:52:25 +0800 <wMNhyaRVsIOCywu> ΤΑ "ΚΑΛΑ" ΤΟΥ ΠΟΛΥΠΟΛΙΤΙΣΜΟΥ: "ΠΡΟΣΦΥΓΕΣ" ΑΠΗΓΑΓΑΝ ΚΑΙ ΒΙΑΣΑΝ 20ΧΡΟΝΗ ΣΤΟ ΚΕΝΤΡΟ ΤΗΣ ΘΕΣΣΑΛΟΝΙΚΗΣ!  https://t.co/k3L8P4Ya20 μέσω @korina13
1311517423158398976 2020-10-01 12:04:55 +0800 <wMNhyaRVsIOCywu> Συνάντηση Ντόρας Μπακογιάννη με τουρκόψυχο σύλλογο στην Κομοτηνή -  https://t.co/j3DIn3lPaL  https://t.co/9KSPoFFX2t
1311516820004900864 2020-10-01 12:02:31 +0800 <wMNhyaRVsIOCywu> Ακόμη χειρότερο για την Ελλάδα το “νέο Δουβλίνο”! -  https://t.co/j3DIn3lPaL  https://t.co/fndQARVY6h
1311516278910259200 2020-10-01 12:00:22 +0800 <wMNhyaRVsIOCywu> Η ΧΡΥΣΗ ΑΥΓΗ στο απόσπασμα και σιωπή από τους “πατριώτες” -  https://t.co/j3DIn3lPaL  https://t.co/24am0FgSEP
1311515925179400192 2020-10-01 11:58:58 +0800 <wMNhyaRVsIOCywu> Ποιες κυρώσεις; Ανοιχτά υπέρ Τουρκίας η Άνγκελα Μέρκελ -  https://t.co/j3DIn3lPaL  https://t.co/Zku7eu4rsi
1311515555820601345 2020-10-01 11:57:29 +0800 <wMNhyaRVsIOCywu> Αλλοδαποί βίασαν Ελληνίδα στην Θεσσαλονίκη -  https://t.co/j3DIn3lPaL  https://t.co/CCq2gUFSAn
1311515113489395713 2020-10-01 11:55:44 +0800 <wMNhyaRVsIOCywu> Μια απάντηση στο Documento για την Χρυσή Αυγή και περί κόκκινης τρομοκρατίας -  https://t.co/j3DIn3lPaL  https://t.co/OCcoOldsZ3
1311514675998154752 2020-10-01 11:54:00 +0800 <wMNhyaRVsIOCywu> Το «επιτελικό» κράτος έχασε 2.000 «προσφυγάκια» στην Λέσβο! -  https://t.co/j3DIn34dMb  https://t.co/3coKpgfMTI
1311514204449406976 2020-10-01 11:52:07 +0800 <wMNhyaRVsIOCywu> “Ηistoric”: Ο Φόβος μιας λέξης και οι “Μακεδονομάχοι” της συμφοράς -  https://t.co/j3DIn3lPaL  https://t.co/5fs3SGMmcp
1311513567280193538 2020-10-01 11:49:35 +0800 <wMNhyaRVsIOCywu> Ένα ερώτημα προς τις “πατριωτικές” δυνάμεις της ΝΔ: Γιατί δεν ρίχνουν την κυβέρνηση Μητσοτάκη εάν ξεπουλάει την Πατρίδα; -  https://t.co/j3DIn3lPaL  https://t.co/VdOYSey8hO
1311513034020589568 2020-10-01 11:47:28 +0800 <wMNhyaRVsIOCywu> Ο Καιρίδης της Νέας Δημοκρατίας, η Ελλάδα και οι ΗΠΑ -  https://t.co/j3DIn3lPaL  https://t.co/V3MERJqJ9F
1311164592102551556 2020-09-30 12:42:53 +0800 <wMNhyaRVsIOCywu> ΣΑΝ ΣΗΜΕΡΑ ΤΟ 480 Π.Χ Η ΝΑΥΜΑΧΙΑ ΤΗΣ ΣΑΛΑΜΙΝΑΣ  https://t.co/9QUrByhBah μέσω @wordpressdotcom
