1344063760252678152 2020-12-30 07:32:26 +0800 <rdp24k> After 12-Year Run, Obama Falls to Donald Trump as Most Admired Man  https://t.co/ihieYwhaNe via @BreitbartNews
1316500355157569543 2020-10-15 06:05:18 +0800 <rdp24k> Contrary to claims by Pelosi and Hillary, NY Times reports there’s no evidence Trump owes money to Russia  https://t.co/BbkGNvQ2jm
1316496634994397186 2020-10-15 05:50:31 +0800 <rdp24k> BREAKING: Whistleblower Drops HARD Evidence, Biden, Obama, Hillary EXECU...  https://t.co/zF7Qkrxvsx via @YouTube
1316488578646659076 2020-10-15 05:18:30 +0800 <rdp24k> The Trump Administration Just Brought Home Two More American Hostages   https://t.co/QPWR9yjsyM
1316487265128984577 2020-10-15 05:13:17 +0800 <rdp24k> Democratic mayor resigns after ‘inappropriate' relationship with TV anchor who alleges scandal, reportedly threatens to ‘expose’ and ‘kill’ him  https://t.co/wD7n631OEN
1316483217864691713 2020-10-15 04:57:12 +0800 <rdp24k> ‘They all know’: Sen. Whitehouse’s single sentence to Amy Coney Barrett signals Dems realize it’s ‘GAME OVER’  https://t.co/4s1NkfaRYG via @twitchyteam
1316478827409952768 2020-10-15 04:39:46 +0800 <rdp24k> Trump's son Barron tested positive for COVID-19, says Melania Trump  https://t.co/0Vlnts5mmX
1316478566159323142 2020-10-15 04:38:43 +0800 <rdp24k> Man charged with firing handgun just before alleged Kyle Rittenhouse shootings  https://t.co/GVKIVYy04a via @nypost
1316477438805893120 2020-10-15 04:34:15 +0800 <rdp24k> Hunter Biden Hard Drive Under Investigation by Senate Committee After New York Post Bombshell Report  https://t.co/pwzv2N4N8K via @gatewaypundit
1316476479610421256 2020-10-15 04:30:26 +0800 <rdp24k>  https://t.co/r2j7u5Zy65
1316473440182964224 2020-10-15 04:18:21 +0800 <rdp24k> Libs Don&amp;apos;t Care About Health And Safety, They Just Want To Control You - The Buck Sexton Show  https://t.co/u6mDg7y79A
1316472963558977541 2020-10-15 04:16:28 +0800 <rdp24k> NBC: Tune in to a Trump town hall – directly opposite ABC’s Biden town hall  https://t.co/TDd7TFSMDH
1316471741401759750 2020-10-15 04:11:36 +0800 <rdp24k> Emails have emerged proving Joe Biden did know about  Hunter's illegal activities with Burisma  https://t.co/CEqJir9wvO
1316471298269368321 2020-10-15 04:09:51 +0800 <rdp24k> Obama conference call leaked to Burisma, Biden emails show  https://t.co/QShtEfxxgM
1316470832387022854 2020-10-15 04:07:59 +0800 <rdp24k> Biden campaign says Burisma meeting not on 'official schedule'  https://t.co/ltb3hxpN9G via @nypost
1316442851769806850 2020-10-15 02:16:48 +0800 <rdp24k> Joe Biden calls early 'lid' for reporters amid The Post's Hunter Biden exposé  https://t.co/HHOaLwQ5CL via @nypost
1316442678507311104 2020-10-15 02:16:07 +0800 <rdp24k> 'We feel robbed’: Mint Hill couple still waiting for savings after solar panels installed  https://t.co/ykBPKo71cu
1316439150392938496 2020-10-15 02:02:06 +0800 <rdp24k> NBC Staffers Angered by Scheduling of Trump Town Hall to Counter Biden: Report  https://t.co/DQsFaxKOfK
1316438712809553920 2020-10-15 02:00:22 +0800 <rdp24k> Biden’s son-in-law advises campaign on pandemic while investing in Covid-19 startups  https://t.co/PwAV3rETHG via @politico
1316437044852338689 2020-10-15 01:53:44 +0800 <rdp24k> Nany Pelosi Comes Unglued When Asked Tough Question on CNN  https://t.co/dN7jbBQ6kG via @LifeZette
1316436833685966849 2020-10-15 01:52:54 +0800 <rdp24k> SMOKING GUN EMAILS: Joe LIED, Hunter Biden introduced Ukrainian businessman to VP dad before getting prosecutor fired  https://t.co/G8FNNdhjOS via @pamelageller
1316436378255843332 2020-10-15 01:51:05 +0800 <rdp24k> Sen. Josh Hawley threatens Facebook over handling of Post exposé on Bidens  https://t.co/43vVBSHmmO via @nypost
1316431704991637504 2020-10-15 01:32:31 +0800 <rdp24k> Colorado police AGAIN “stand down” during standoff with child abuse suspect  https://t.co/3xBcABBOsC
1316431487307145216 2020-10-15 01:31:39 +0800 <rdp24k> Whitlock: NBA‘s ‘Hard Lean into Anti-American Sentiment Has Turned off Traditional American Sports Fans‘  https://t.co/zFj0CPhHf9 via @BreitbartNews
1316431171815985154 2020-10-15 01:30:24 +0800 <rdp24k> Russia probe figure Bruce Ohr retired from DOJ as disciplinary review decision loomed, spokeswoman says  https://t.co/rsGQo3rFM4 #FoxNews
1316429956759642114 2020-10-15 01:25:34 +0800 <rdp24k> Pelosi Tells Wolf Blitzer: ‘We Feed’ the Beggars, ‘Have You Fed Them? We Feed Them’  https://t.co/jKek7AdTIT
1316423224297746432 2020-10-15 00:58:49 +0800 <rdp24k> BREAKING: Joe Biden Calls a Lid and Hides in His Basement After Explosive Revelations From Hunter Biden's Recovered Hard Drive  https://t.co/yQcv7ADSvV via @gatewaypundit
1316422748676198401 2020-10-15 00:56:55 +0800 <rdp24k> American Bar Association rates Amy Coney Barrett 'well qualified' in statement ahead of confirmation hearing  https://t.co/Gqwi0cvt7w #FoxNews
1316422432484454402 2020-10-15 00:55:40 +0800 <rdp24k> Hunter Biden emails under investigation by Senate Homeland Security Committee after hard-drive report emerges  https://t.co/zZbvzSD4f0 #FoxNews
1316422207325769728 2020-10-15 00:54:46 +0800 <rdp24k> Facebook reducing distribution of Hunter Biden story in New York Post  https://t.co/oOkYNlOR0F #FoxBusiness
1316421856530968576 2020-10-15 00:53:23 +0800 <rdp24k> Merriam-Webster alters definition of sexual “preference” to say it’s offensive after Hirono attacked Barrett for using it  https://t.co/3wocXinztl
1316377792087568384 2020-10-14 21:58:17 +0800 <rdp24k> [WATCH] ACB Fires Back at Feinstein With this Brilliant Response on Theory That Trump Will ‘Delay the Election’  https://t.co/bmijTPSXTp via @WayneDupreeShow
1316208361738768384 2020-10-14 10:45:02 +0800 <rdp24k>  https://t.co/6mIhHTKw3A
1316205211623608320 2020-10-14 10:32:31 +0800 <rdp24k> Viewership for NBA Finals Finale Crashes Nearly 70%, Beaten by Random Sunday Night Football Game  https://t.co/9DxblO3NLc via @pamelageller  https://t.co/1PT93Iff6v
1316203867344908288 2020-10-14 10:27:10 +0800 <rdp24k>  https://t.co/CRk305MaIz via @MisterStocks
1316203674696396805 2020-10-14 10:26:24 +0800 <rdp24k> Tara Reade has written a memoir which will be published one week before the election  https://t.co/RBsDtrZsGF
1316203518219423744 2020-10-14 10:25:47 +0800 <rdp24k> CNN’s King: Let’s face it, Barrett would get 70+ votes “in another age … another Republican president”  https://t.co/rm6TLMP3Vc
1316203259930046464 2020-10-14 10:24:45 +0800 <rdp24k> Justice Dept. sues ex-pal of Melania Trump over book  https://t.co/vBjgxWTCGD via @nypost
1316202603966009349 2020-10-14 10:22:09 +0800 <rdp24k> Barrett Addresses Attacks On Her Adopted Children From Haiti  https://t.co/jplyHM0pa3 via @dailycaller
1316199628610691073 2020-10-14 10:10:19 +0800 <rdp24k>  https://t.co/0zCnJD4UBM
1316183017359015936 2020-10-14 09:04:19 +0800 <rdp24k> Trump 2020 A Man vs. A Movement  https://t.co/sewQqpM33I via @YouTube
1316175689423478785 2020-10-14 08:35:12 +0800 <rdp24k>  https://t.co/KDAEqjPB0y
1316156765956902912 2020-10-14 07:20:00 +0800 <rdp24k> Biden's Son-in-Law Advises on Pandemic While Investing in COVID Startups |  https://t.co/dHcc2lLYnH  https://t.co/cSwszdpc9B via @Newsmax
1316152503151538178 2020-10-14 07:03:04 +0800 <rdp24k> Biden Says Majority Of Americans Who Say They Are Better Off Today ‘Probably Shouldn’t’ Vote For Him  https://t.co/wTSDXnN8s2 via @dailycaller
1316128620163862530 2020-10-14 05:28:10 +0800 <rdp24k> Mark Cuban rips NBA for low Lakers-Heat Finals ratings -  https://t.co/lxVaC5Opba  https://t.co/LHMI4lGi6T
1316105894552375296 2020-10-14 03:57:51 +0800 <rdp24k> EXCLUSIVE: Here's Proof That Joe Biden's Family OWNED SLAVES | The Glenn...  https://t.co/AKV6xDz3K7 via @YouTube
1316075955224489984 2020-10-14 01:58:53 +0800 <rdp24k>  https://t.co/0TuaqHwMbh
1316074592537055233 2020-10-14 01:53:29 +0800 <rdp24k>  https://t.co/jgIJurphva
1316060880300195840 2020-10-14 00:58:59 +0800 <rdp24k>  https://t.co/oVOG9FaVjn
1315826759028408320 2020-10-13 09:28:40 +0800 <rdp24k> Trump mocks LeBron and LA Lakers after NBA Finals ratings crashed 70%  https://t.co/WJ6WdhVe3E via @MailOnline  https://t.co/fQZxaNTGNp
1315826309193490432 2020-10-13 09:26:53 +0800 <rdp24k> CNN‘s Acosta to Trump Rally Goers Chanting CNN Sucks: ‘What Also Sucks -- Getting the Coronavirus‘  https://t.co/vwvsiV2CdP via @BreitbartNews
1315825845118947329 2020-10-13 09:25:02 +0800 <rdp24k> 'CNN Sucks!': Trump Supporters Ruin Jim Acosta's On-Air Segment  https://t.co/4cBVw5d1Jn
1315824882240847872 2020-10-13 09:21:13 +0800 <rdp24k> Rep. Doug Collins introduces resolution to push for Pelosi removal as House speaker  https://t.co/HtGvddhBaZ #FoxNews
1315824396259524608 2020-10-13 09:19:17 +0800 <rdp24k> White Supremacist Who Organized Charlottesville Race Riots Endorses Joe Biden  https://t.co/JRdeLFKsr9 via @pamelageller
1315822698380042240 2020-10-13 09:12:32 +0800 <rdp24k> Mark Cuban on the NBA’s support for BLM and China  https://t.co/PaULRIYx2c
1315822024254787586 2020-10-13 09:09:52 +0800 <rdp24k> Biden Speaks to Handful of Supporters in Cincinnati - Then Bolts From Podium and Walks Over to People Without a Face Mask (VIDEO)  https://t.co/87RY6loJx0 via @gatewaypundit
1315818398698397697 2020-10-13 08:55:27 +0800 <rdp24k> [VIDEO] Jim Acosta Can’t Contain His Anger As Trump Crowd Chants “CNN Sucks” Behind Him During Live Shot  https://t.co/u71AoAOX2R via @WayneDupreeShow
1315817180970258434 2020-10-13 08:50:37 +0800 <rdp24k> After Saying He's Running For Senate, A Confused Joe Biden Tells Ohio Voters to go to a Website That Doesn't Exist (VIDEO)  https://t.co/G3kiCp4vyK via @gatewaypundit
1315815288735137794 2020-10-13 08:43:06 +0800 <rdp24k> Watch a reporter struggle to describe what happened when nobody showed a...  https://t.co/lATzYZbG6v via @YouTube
1315815087186366465 2020-10-13 08:42:18 +0800 <rdp24k> Professor Says College Football’s Return Is A ‘Reflection Of Racism   https://t.co/DQiOjcWhzN via @LifeZette
1315806157492178952 2020-10-13 08:06:49 +0800 <rdp24k> China Is ‘Our Customer‘: Mark Cuban ‘OK‘ Doing Business with China Despite Human Rights Violations  https://t.co/Rb0OFuqM2a via @BreitbartNews
1315776355397775361 2020-10-13 06:08:23 +0800 <rdp24k> MAGA YMCA - PRESIDENT DANCES TO THE TRUMP2020 THEME SONG  https://t.co/jbbCyw5nuJ via @YouTube
1315760229657776129 2020-10-13 05:04:19 +0800 <rdp24k>  https://t.co/6AXXjRR5wn
1315735748960751616 2020-10-13 03:27:02 +0800 <rdp24k> ABC's Stephanopoulos to Gretchen Whitmer: Isn't Trump ‘Complicit’ for Foiled Kidnapping Plot?  https://t.co/seSrKtpm7z
1315734514417774595 2020-10-13 03:22:08 +0800 <rdp24k> Sasse (and WaPo): Stacking, packing, Biden, and boneheads — a “Civics 101” lesson  https://t.co/YE6xBbKnvd
1315666174563278849 2020-10-12 22:50:34 +0800 <rdp24k>  https://t.co/fmE5WeWPUD
1315665654767325184 2020-10-12 22:48:30 +0800 <rdp24k>  https://t.co/sAfyIsR8B2
1315665248565813260 2020-10-12 22:46:53 +0800 <rdp24k>  https://t.co/2VfRr7YZho
1315664984811155457 2020-10-12 22:45:50 +0800 <rdp24k>  https://t.co/gBHl1pANxH
1315664583185633280 2020-10-12 22:44:15 +0800 <rdp24k>  https://t.co/ZHuQScYrpg
1315664405225504770 2020-10-12 22:43:32 +0800 <rdp24k>  https://t.co/U0dzIq4bya
1315664109157920773 2020-10-12 22:42:22 +0800 <rdp24k>  https://t.co/hJN4bspFOV
1315663995492274177 2020-10-12 22:41:55 +0800 <rdp24k>  https://t.co/HM1Sg83lOo
1315663890332737536 2020-10-12 22:41:29 +0800 <rdp24k>  https://t.co/u8oGqp23KK
1315662386368581633 2020-10-12 22:35:31 +0800 <rdp24k> 50 Shot, Four Fatally, over Weekend in Mayor Lori Lightfoot‘s Chicago  https://t.co/sUwdHlRS3W via @BreitbartNews
1315659945589829637 2020-10-12 22:25:49 +0800 <rdp24k> Abolish ICE and BLM Block Traffic in Duffy Sq NYC  https://t.co/Yv21oFbKMx via @pamelageller
1315659580391784449 2020-10-12 22:24:22 +0800 <rdp24k> VIDEO: Cops Get Close to Trump’s Plane, Get Epic Surprise They’ll NEVER Forget...  https://t.co/EKosnOwGI0 via @AFF_PATRIOTS
1315652461772845057 2020-10-12 21:56:05 +0800 <rdp24k> Spanish Nets Suppress MASSIVE Anti-Communism Caravan In Miami  https://t.co/3VqISE8lnF
1315651912935649280 2020-10-12 21:53:54 +0800 <rdp24k> Patriot Rally shooting suspect, victim identified  https://t.co/duBc869LPU
1315479959406817281 2020-10-12 10:30:37 +0800 <rdp24k> North Carolina Senate candidate Cal Cunningham being investigated by Army Reserve amid allegations  https://t.co/x9fSEdR8DR
1315475814390136833 2020-10-12 10:14:09 +0800 <rdp24k> Media Mistakes in the Trump Era: The Definitive List  https://t.co/3rZCmZGYj3
1315472503104561152 2020-10-12 10:00:59 +0800 <rdp24k> ONE DEAD: Antifa/Biden Supporters/BLM CELEBRATE Shooting Of Trump Supporter at Patriot Rally in Denver  https://t.co/BaMJVGwByx via @pamelageller
1315459698607431680 2020-10-12 09:10:06 +0800 <rdp24k> PA Mayor fires police chief over his wife’s pro-Trump FB comments  https://t.co/2QN3POLHeW
1315442763513688065 2020-10-12 08:02:49 +0800 <rdp24k> JPMorgan Chase: Joe Biden‘s China Trade Agenda a Win for Wall Street  https://t.co/daPcFJ8uZ8 via @BreitbartNews
1315430856878632968 2020-10-12 07:15:30 +0800 <rdp24k> Security guard arrested on suspicion of first degree murder after fatal shooting near dueling Denver rallies  https://t.co/Sd3sO9ty8F via @9NEWS
1315428265759313920 2020-10-12 07:05:12 +0800 <rdp24k> Actress Tatum O'Neal allegedly suicidal, threatened to jump off balcony  https://t.co/B1vubk6kLz via @pagesix
1315417201835470851 2020-10-12 06:21:14 +0800 <rdp24k> Charges Filed Against Trans Elections Judge 'Erika' Bickford in Allentown, Pennsylvania -- Including Tampering with Ballots  https://t.co/xFlhLJ9lrd via @gatewaypundit
1315404890252992514 2020-10-12 05:32:19 +0800 <rdp24k>  https://t.co/sdiuREl8H6
1315404647620923399 2020-10-12 05:31:21 +0800 <rdp24k>  https://t.co/YM8M5wPXGQ
1315402707553923074 2020-10-12 05:23:39 +0800 <rdp24k> Big Day for China Joe Campaign! Joe and Kamala Get 8 Supporters at Their Big AZ Rally  https://t.co/Jv3HY7PnhX via @gatewaypundit
1315402073421295617 2020-10-12 05:21:07 +0800 <rdp24k> Gov. Cuomo Uses 2006 Photo To Blame Brooklyn Orthodox Jews for COVID Uptick « Tammy Bruce  https://t.co/v57PuxIGU3
1315401642737577984 2020-10-12 05:19:25 +0800 <rdp24k> Man shot dead at Denver 'Patriot Rally' identified as military veteran Lee Keltner  https://t.co/tnA7IjiHeT via @nypost
1315401387635879937 2020-10-12 05:18:24 +0800 <rdp24k> Son of Lee Keltner who was shot dead at Denver rally 'not' doing OK: family  https://t.co/3BWTXwMPcs via @nypost
1315385460261351425 2020-10-12 04:15:07 +0800 <rdp24k>  https://t.co/pDphy9DNI4
1315385332578353154 2020-10-12 04:14:36 +0800 <rdp24k>  https://t.co/kDaYD0Jpxo
1315385110984785920 2020-10-12 04:13:43 +0800 <rdp24k>  https://t.co/8dRV7NeyUY
1315384856927440896 2020-10-12 04:12:43 +0800 <rdp24k>  https://t.co/LhnIFXMkR9
1315384506740809729 2020-10-12 04:11:19 +0800 <rdp24k>  https://t.co/vbLFEDebbG
1315377003730788358 2020-10-12 03:41:30 +0800 <rdp24k> .@nytimes just did a 1,563-word essay on the Venezuela oil collapse &amp; never mentioned the word "socialism" once! @JV3MRC  https://t.co/mjLKTR33gp
1315375556557496324 2020-10-12 03:35:45 +0800 <rdp24k> BLM Marches Down Florida Sidewalks Crowded with Kids  https://t.co/1GXyZ9sF5o via @BreitbartNews
1315375271730728960 2020-10-12 03:34:37 +0800 <rdp24k> Trump Supporter Killed After Shooting at 'Patriot Rally' in Denver   https://t.co/A9gXalUJk6
1315364737895497731 2020-10-12 02:52:46 +0800 <rdp24k>  https://t.co/msmrLX8kbF
1315353967438815235 2020-10-12 02:09:58 +0800 <rdp24k> Photos capture moment Lee Keltner is shot dead amid dueling Denver protests  https://t.co/eOrZ1fqxf2 via @nypost
1315352912344776705 2020-10-12 02:05:47 +0800 <rdp24k> Denver 'Patriot Rally' shooting suspect identified as Matthew Dolloff  https://t.co/K2wdNzg8kV via @nypost
1315337715483848704 2020-10-12 01:05:23 +0800 <rdp24k>  https://t.co/bAB3zGqqh6
1315336841978163203 2020-10-12 01:01:55 +0800 <rdp24k> Biden says country will know his opinion on court-packing 'when the election is over'  https://t.co/b4jgXSspH0
1315296335290077185 2020-10-11 22:20:58 +0800 <rdp24k> Whitmer kidnapping suspect appears to criticize Trump in viral video  https://t.co/9hPhqNmqKW #FoxNews
1315292337275371522 2020-10-11 22:05:04 +0800 <rdp24k> Trump Supporter Killed After Shooting at 'Patriot Rally' in Denver   https://t.co/6jtY58hrfR
1315290691233349632 2020-10-11 21:58:32 +0800 <rdp24k> Large and Diverse Pro-Trump Rally Descends on Beverly Hills  https://t.co/G98KyArJ3d via @BreitbartNews
1315290554696183811 2020-10-11 21:57:59 +0800 <rdp24k> Miami PD Estimates More Than 30,000 Cars Participated in Anti-Communist, Latinos For Trump Caravan in South Florida (VIDEO)  https://t.co/Ulhu7Y3v3k via @gatewaypundit
1315290383857987589 2020-10-11 21:57:19 +0800 <rdp24k> Nolte: WaPo Buries News BLM Supporter Tied to Gov. Whitmer Kidnap Plot  https://t.co/mRI0Nwgdt6 via @BreitbartNews
1315290007846957058 2020-10-11 21:55:49 +0800 <rdp24k> Denver protester fatally shot amid clash between BLM and right-wing rallies  https://t.co/bPRMwtrSs4 via @nypost
1315141974714994689 2020-10-11 12:07:35 +0800 <rdp24k> Game 5 Of The NBA Finals Gets Atrocious TV Ratings /2020/10/10/game-5-ratings-nba-finals-heat-lakers/ via @dailycaller  https://t.co/K4hnTmk9nM
1315135416698368000 2020-10-11 11:41:32 +0800 <rdp24k> WH Investigating ATF Move to Increase Regulation on Certain Pistols  https://t.co/NjVc7gdiNd via @BreitbartNews
1315132618619400192 2020-10-11 11:30:24 +0800 <rdp24k> Judge sides with Capitol Hill Baptist Church against DC mayor's coronavirus rules  https://t.co/vTJe3oVdmM #FoxNews
1315132414897733633 2020-10-11 11:29:36 +0800 <rdp24k> Trump Fires Back At Pelosi’s 25th Amendment Push – Says She’s Actually Targeting ‘Sleepy Joe’  https://t.co/Wc2MtzIwAT via @LifeZette
1315130529793150976 2020-10-11 11:22:06 +0800 <rdp24k> California property taxes for businesses could get highest raise in 40 years  https://t.co/0PD2HgbUVZ #FoxNews
1315130210229145602 2020-10-11 11:20:50 +0800 <rdp24k> Exclusive – ‘Mansion Maxine’: Joe Collins Launches Ad Ripping Maxine Waters for Not Living in Her District  https://t.co/x4W3jdzZdk via @BreitbartNews
1315130125764251648 2020-10-11 11:20:30 +0800 <rdp24k> NH Residents Get Unidentified Mailers with Absentee Ballot Applications  https://t.co/YPGED32Cvx via @BreitbartNews
1315125988217556992 2020-10-11 11:04:04 +0800 <rdp24k> Federal Judge Unseals Nancy Pelosi’s Alcoholic Treatment Records:  https://t.co/dWks2j39wl
